PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,CabinDeck,CabinNo.,CabinSide,Group,Group_size,Last_name,Family_size,IsAlone,Luxury_exp,Regular_exp,Total_exp
6641_02,Europa,True,C/247/S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Coxak Diateous,C,247,S,6641,2,Diateous,6.0,False,0.0,0.0,0.0
6642_01,Earth,True,G/1081/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Andra Cohendright,G,1081,S,6642,1,Cohendright,3.0,True,0.0,0.0,0.0
6643_01,Earth,False,F/1272/S,TRAPPIST-1e,20.0,False,0.0,6.0,24.0,0.0,672.0,Hughy Foxter,F,1272,S,6643,1,Foxter,10.0,True,672.0,30.0,702.0
6645_01,Earth,True,G/1083/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Lanedy Scotterkins,G,1083,S,6645,1,Scotterkins,6.0,True,0.0,0.0,0.0
6646_01,Earth,True,G/1084/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Eduard Campson,G,1084,S,6646,1,Campson,5.0,True,0.0,0.0,0.0
6647_01,Earth,False,F/1273/S,PSO J318.5-22,29.0,False,2.0,3.0,1501.0,26.0,0.0,Coreen Hermane,F,1273,S,6647,1,Hermane,4.0,True,28.0,1504.0,1532.0
6649_01,Earth,False,F/1274/S,TRAPPIST-1e,16.0,False,221.14014678326046,0.0,265.0,0.0,0.0,Andan Wartyson,F,1274,S,6649,1,Wartyson,12.0,True,0.0,265.0,265.0
6650_01,Earth,False,G/1077/P,TRAPPIST-1e,48.0,False,12.0,0.0,0.0,0.0,796.0,Joelan Beasleyes,G,1077,P,6650,1,Beasleyes,6.0,True,808.0,0.0,808.0
6652_01,Earth,False,G/160/P,PSO J318.5-22,39.0,False,0.0,69.0,29.0,424.0,18.0,Amyra Hersons,F,82,S,6652,1,Hersons,7.0,True,442.0,98.0,540.0
6654_01,Earth,True,G/1086/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Inette Griffince,G,1086,S,6654,3,Griffince,6.0,False,0.0,0.0,0.0
6654_02,Earth,True,G/1086/S,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,G,1086,S,6654,3,Belley,7.223729883243926,False,0.0,0.0,0.0
6654_03,Earth,True,G/1086/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ernice Griffince,G,1086,S,6654,3,Griffince,6.0,False,0.0,0.0,0.0
6655_01,Mars,True,E/422/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Moss Raf,E,422,P,6655,1,Raf,5.0,True,0.0,0.0,0.0
6656_01,Europa,True,B/221/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Naviton Suarging,B,221,P,6656,1,Suarging,4.0,True,0.0,0.0,0.0
6659_01,Mars,True,F/1383/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Jifes Stpie,F,1383,P,6659,1,Stpie,6.0,True,0.0,0.0,0.0
6660_01,Earth,False,F/1384/P,TRAPPIST-1e,47.0,False,590.0,0.0,47.0,3.0,53.0,Debora Horndley,F,1384,P,6660,1,Horndley,10.0,True,646.0,47.0,693.0
6662_01,Earth,False,G/1087/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Coryl Whitez,G,1087,S,6662,3,Whitez,8.0,False,0.0,0.0,0.0
6662_02,Earth,True,G/1087/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Dianie Whitez,G,1087,S,6662,3,Whitez,8.0,False,0.0,0.0,0.0
6662_03,Earth,True,G/1087/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Tonnie Blange,G,1087,S,6662,3,Blange,8.0,False,0.0,0.0,0.0
6663_01,Earth,False,G/1079/P,TRAPPIST-1e,20.0,False,402.0,25.0,9.0,373.0,0.0,Almara Hickerson,G,1079,P,6663,2,Hickerson,10.0,False,775.0,34.0,809.0
6663_02,Earth,False,F/1385/P,TRAPPIST-1e,35.0,False,90.0,0.0,655.0,43.0,16.0,Blanie Hickerson,F,1385,P,6663,2,Hickerson,10.0,False,149.0,655.0,804.0
6664_01,Earth,False,G/1088/S,TRAPPIST-1e,18.0,False,0.0,0.0,827.0,0.0,0.0,Annaha Barnoldeney,G,1088,S,6664,1,Barnoldeney,6.0,True,0.0,827.0,827.0
6665_01,Europa,True,B/222/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,B,222,P,6665,4,Disivering,7.0,False,0.0,0.0,0.0
6665_02,Europa,False,B/222/P,TRAPPIST-1e,18.0,False,4.0,1337.0,0.0,0.0,182.0,Sabireo Disivering,B,222,P,6665,4,Disivering,7.0,False,186.0,1337.0,1523.0
6665_03,Europa,False,B/222/P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Tachba Disivering,B,222,P,6665,4,Disivering,7.0,False,0.0,0.0,0.0
6665_04,Europa,False,B/222/P,55 Cancri e,35.0,False,0.0,2504.0,0.0,0.0,5496.0,Saiphda Disivering,B,222,P,6665,4,Disivering,7.0,False,5496.0,2504.0,8000.0
6667_01,Europa,True,C/248/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Avijava Cisorter,C,248,S,6667,1,Cisorter,3.0,True,0.0,0.0,0.0
6668_01,Earth,False,G/1089/S,TRAPPIST-1e,68.0,False,0.0,0.0,649.0,0.0,239.0,Alasmon Meteet,G,1089,S,6668,2,Belley,7.223729883243926,False,239.0,649.0,888.0
6668_02,Earth,False,G/1089/S,TRAPPIST-1e,27.0,False,17.0,65.0,74.0,1548.0,18.0,Craine Walston,G,1089,S,6668,2,Walston,3.0,False,1583.0,139.0,1722.0
6669_01,Earth,False,E/423/P,55 Cancri e,28.0,False,32.0,0.0,304.0,291.0,2.0,Delley Kiddley,E,423,P,6669,1,Kiddley,6.0,True,325.0,304.0,629.0
6670_01,Earth,False,F/1278/S,TRAPPIST-1e,37.0,False,864.0,35.0,0.0,0.0,0.0,Nancey Burchard,F,1278,S,6670,1,Burchard,6.0,True,864.0,35.0,899.0
6671_01,Mars,True,F/1279/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Docks Mare,F,1279,S,6671,3,Mare,5.0,False,0.0,0.0,0.0
6671_02,Mars,False,F/1279/S,TRAPPIST-1e,31.0,False,1002.0,0.0,172.92606760871263,0.0,0.0,Tot Mare,F,1279,S,6671,3,Mare,5.0,False,1002.0,0.0,1002.0
6671_03,Mars,False,E/440/S,55 Cancri e,14.0,False,1880.0,0.0,15.0,0.0,0.0,Salros Mare,E,440,S,6671,3,Mare,5.0,False,1880.0,15.0,1895.0
6672_01,Mars,False,F/1387/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Oafron Deva,F,1387,P,6672,4,Deva,5.0,False,0.0,0.0,0.0
6672_02,Mars,False,F/1387/P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Panbug Deva,F,1387,P,6672,4,Deva,5.0,False,0.0,0.0,0.0
6672_03,Mars,False,E/424/P,PSO J318.5-22,30.0,False,77.0,71.0,1147.0,0.0,0.0,Sweal Deva,E,424,P,6672,4,Deva,5.0,False,77.0,1218.0,1295.0
6672_04,Mars,True,F/1387/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Coass Deva,F,1387,P,6672,4,Deva,5.0,False,0.0,0.0,0.0
6673_01,Earth,False,E/425/P,TRAPPIST-1e,45.0,False,1595.0,0.0,0.0,0.0,13.0,Sonnie Phillis,E,425,P,6673,1,Phillis,2.0,True,1608.0,0.0,1608.0
6674_01,Europa,False,E/426/P,TRAPPIST-1e,29.0,False,0.0,841.0,0.0,1733.0,11.0,Wezna Swirring,E,426,P,6674,5,Swirring,3.0,False,1744.0,841.0,2585.0
6674_02,Europa,True,E/426/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Meron Slowatic,E,426,P,6674,5,Slowatic,6.0,False,0.0,0.0,0.0
6674_03,Europa,True,E/426/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Sheratz Slowatic,E,426,P,6674,5,Slowatic,6.0,False,0.0,0.0,0.0
6674_04,Europa,True,E/426/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Acruxon Swirring,E,426,P,6674,5,Swirring,3.0,False,0.0,0.0,0.0
6674_05,Europa,False,E/426/P,TRAPPIST-1e,25.0,False,0.0,4.0,0.0,1525.0,475.0,Jihda Swirring,E,426,P,6674,5,Swirring,3.0,False,2000.0,4.0,2004.0
6675_01,Earth,False,F/1388/P,TRAPPIST-1e,60.0,False,707.0,24.0,0.0,0.0,170.0,Derry Gouldensen,F,1388,P,6675,2,Gouldensen,11.0,False,877.0,24.0,901.0
6675_02,Earth,False,E/427/P,PSO J318.5-22,24.0,False,61.0,0.0,0.0,0.0,1495.0,Alasmon Meteet,E,427,P,6675,2,Belley,7.223729883243926,False,1556.0,0.0,1556.0
6676_01,Europa,True,D/200/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Errak Ourcul,D,200,S,6676,1,Ourcul,1.0,True,0.0,0.0,0.0
6680_01,Earth,False,G/1082/P,TRAPPIST-1e,36.0,False,221.14014678326046,361.0,512.0,34.0,0.0,Letta Puckley,G,1082,P,6680,1,Puckley,9.0,True,34.0,873.0,907.0
6681_01,Earth,False,F/1280/S,55 Cancri e,22.0,False,0.0,833.0,381.0,0.0,12.0,Belly Lerez,F,1280,S,6681,1,Lerez,10.0,True,12.0,1214.0,1226.0
6683_01,Earth,True,G/1083/P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Patsyn Coolerson,G,1083,P,6683,1,Coolerson,11.0,True,0.0,0.0,0.0
6684_01,Europa,False,C/210/P,TRAPPIST-1e,57.0,False,0.0,218.0,0.0,8522.0,0.0,Geons Exhaft,C,210,P,6684,3,Exhaft,5.0,False,8522.0,218.0,8740.0
6684_02,Europa,False,C/210/P,TRAPPIST-1e,30.0,False,0.0,447.7948277209157,335.0,143.0,764.0,Ziba Exhaft,C,210,P,6684,3,Exhaft,5.0,False,907.0,335.0,1242.0
6684_03,Europa,False,C/210/P,TRAPPIST-1e,46.0,False,0.0,370.0,0.0,2395.0,1638.0,Duhrkab Exhaft,C,210,P,6684,3,Exhaft,5.0,False,4033.0,370.0,4403.0
6691_01,Earth,False,F/1390/P,TRAPPIST-1e,28.0,False,62.0,202.0,542.0,0.0,303.9419702051322,Pamont Schwardson,F,1390,P,6691,1,Schwardson,10.0,True,62.0,744.0,806.0
6692_01,Europa,True,B/256/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sino Syncepul,B,256,S,6692,1,Syncepul,3.0,True,0.0,0.0,0.0
6693_01,Earth,False,E/428/P,TRAPPIST-1e,55.0,False,0.0,0.0,719.0,274.0,0.0,Cinda Cleman,E,428,P,6693,1,Cleman,5.0,True,274.0,719.0,993.0
6694_01,Earth,True,G/1084/P,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,Ger Mcneiley,G,1084,P,6694,1,Mcneiley,8.0,True,0.0,0.0,0.0
6697_01,Earth,False,G/1085/P,TRAPPIST-1e,20.0,False,0.0,1.0,34.0,0.0,774.0,Mariel Irwines,G,1085,P,6697,1,Irwines,5.0,True,774.0,35.0,809.0
6698_01,Earth,False,F/1393/P,PSO J318.5-22,31.0,False,239.0,321.0,0.0,0.0,124.0,Julion Hayersents,F,1393,P,6698,1,Hayersents,3.0,True,363.0,321.0,684.0
6699_01,Mars,False,E/429/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Powhex Paie,E,429,P,6699,1,Paie,7.0,True,0.0,0.0,0.0
6702_01,Earth,True,G/1087/P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Dell Carverson,G,1087,P,6702,1,Carverson,4.0,True,0.0,0.0,0.0
6706_01,Europa,True,B/224/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Asellah Dishocatal,B,224,P,6706,2,Dishocatal,5.0,False,0.0,0.0,0.0
6706_02,Europa,True,B/224/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Arix Dishocatal,B,224,P,6706,2,Dishocatal,5.0,False,0.0,0.0,0.0
6707_01,Earth,True,G/1091/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Scotte Thomason,G,1091,S,6707,1,Thomason,6.0,True,0.0,0.0,0.0
6708_01,Europa,False,A/67/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Muonons Sysilstict,A,67,P,6708,6,Sysilstict,10.0,False,0.0,0.0,0.0
6708_02,Europa,False,A/67/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,A,67,P,6708,6,Belley,7.223729883243926,False,0.0,0.0,0.0
6708_03,Europa,False,A/67/P,TRAPPIST-1e,36.0,False,994.0,526.0,0.0,7.0,1279.0,Furuson Sysilstict,A,67,P,6708,6,Sysilstict,10.0,False,2280.0,526.0,2806.0
6708_04,Europa,True,A/67/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Elebi Sysilstict,A,67,P,6708,6,Sysilstict,10.0,False,0.0,0.0,0.0
6708_05,Europa,True,A/67/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sysilstict,A,67,P,6708,6,Sysilstict,10.0,False,0.0,0.0,0.0
6708_06,Europa,True,A/67/P,55 Cancri e,41.0,True,0.0,0.0,0.0,0.0,0.0,Shamak Sysilstict,A,67,P,6708,6,Sysilstict,10.0,False,0.0,0.0,0.0
6709_01,Earth,True,G/1092/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Lanedy Antoshipson,G,1092,S,6709,1,Antoshipson,7.0,True,0.0,0.0,0.0
6711_01,Mars,False,D/210/P,TRAPPIST-1e,25.0,True,221.14014678326046,280.0,714.0,0.0,0.0,Igrish Perle,D,210,P,6711,1,Perle,4.0,True,0.0,994.0,994.0
6713_01,Earth,False,F/1395/P,55 Cancri e,24.0,False,700.0,0.0,0.0,0.0,0.0,Raulia Sweene,F,1395,P,6713,1,Sweene,8.0,True,700.0,0.0,700.0
6718_01,Earth,False,G/1088/P,TRAPPIST-1e,37.0,False,18.0,238.0,0.0,528.0,0.0,Dawne Mcfaddoxter,G,1088,P,6718,3,Mcfaddoxter,8.0,False,546.0,238.0,784.0
6718_02,Earth,True,G/1088/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Timmy Mcfaddoxter,G,1088,P,6718,3,Mcfaddoxter,8.0,False,0.0,0.0,0.0
6718_03,Earth,True,G/1088/P,TRAPPIST-1e,28.771968503937007,False,0.0,0.0,0.0,0.0,0.0,Garlie Mcfaddoxter,G,1088,P,6718,3,Mcfaddoxter,8.0,False,0.0,0.0,0.0
6719_01,Mars,True,F/1396/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Panter Cres,F,1396,P,6719,1,Cres,5.0,True,0.0,0.0,0.0
6720_01,Europa,False,A/81/S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Genubik Guieroolow,A,81,S,6720,1,Guieroolow,2.0,True,0.0,0.0,0.0
6721_01,Earth,True,G/1095/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Lan Cleminglas,G,1095,S,6721,1,Cleminglas,6.0,True,0.0,0.0,0.0
6722_01,Europa,True,E/445/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Phargak Dicely,E,445,S,6722,3,Dicely,6.0,False,0.0,0.0,0.0
6722_02,Europa,False,E/445/S,55 Cancri e,27.0,False,0.0,33.0,9.0,1847.0,2035.0,Saleh Dicely,E,445,S,6722,3,Dicely,6.0,False,3882.0,42.0,3924.0
6722_03,Europa,True,E/445/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Skyrmak Dicely,E,445,S,6722,3,Dicely,6.0,False,0.0,0.0,0.0
6724_01,Europa,True,C/213/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Jihoton Haftent,C,213,P,6724,2,Haftent,5.0,False,0.0,0.0,0.0
6724_02,Europa,True,C/213/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Scelava Haftent,C,213,P,6724,2,Haftent,5.0,False,0.0,0.0,0.0
6725_01,Europa,False,C/214/P,TRAPPIST-1e,32.0,False,0.0,390.0,60.0,5015.0,211.0,Caphira Cratrave,C,214,P,6725,1,Cratrave,4.0,True,5226.0,450.0,5676.0
6726_01,Earth,False,G/1089/P,TRAPPIST-1e,29.0,False,68.0,74.0,713.0,37.0,15.0,Lillia Dyers,G,1089,P,6726,1,Dyers,5.0,True,120.0,787.0,907.0
6727_01,Earth,False,G/1090/P,TRAPPIST-1e,29.0,False,0.0,316.0,0.0,305.5862876776511,338.0,Andyn Humphreyes,G,1090,P,6727,1,Humphreyes,4.0,True,338.0,316.0,654.0
6729_01,Europa,False,A/82/S,TRAPPIST-1e,41.0,False,0.0,371.0,0.0,1701.0,21.0,Becruxa Dedometeel,A,82,S,6729,3,Dedometeel,8.0,False,1722.0,371.0,2093.0
6729_02,Europa,True,A/82/S,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Izarkar Dedometeel,A,82,S,6729,3,Dedometeel,8.0,False,0.0,0.0,0.0
6729_03,Europa,False,A/82/S,TRAPPIST-1e,27.0,False,2664.0,15.0,0.0,109.0,2.0,Rassias Brathful,A,82,S,6729,3,Brathful,9.0,False,2775.0,15.0,2790.0
6730_01,Earth,False,G/1096/S,TRAPPIST-1e,14.0,False,0.0,6.0,791.0,49.0,0.0,Dell Kerristicey,G,1096,S,6730,1,Kerristicey,8.0,True,49.0,797.0,846.0
6731_01,Earth,False,F/1397/P,TRAPPIST-1e,32.0,False,3135.0,2.0,0.0,0.0,0.0,Tin Rochan,F,1397,P,6731,1,Rochan,7.0,True,3135.0,2.0,3137.0
6734_01,Europa,False,C/249/S,55 Cancri e,47.0,False,0.0,2699.0,0.0,671.0,8.0,Pleion Sparsaxle,C,249,S,6734,4,Sparsaxle,4.0,False,679.0,2699.0,3378.0
6734_02,Europa,True,C/249/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Shail Sparsaxle,C,249,S,6734,4,Sparsaxle,4.0,False,0.0,0.0,0.0
6734_03,Europa,True,C/249/S,55 Cancri e,37.0,True,0.0,0.0,0.0,0.0,0.0,Alhaino Sparsaxle,C,249,S,6734,4,Sparsaxle,4.0,False,0.0,0.0,0.0
6734_04,Europa,True,C/249/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Wein Sparsaxle,C,249,S,6734,4,Sparsaxle,4.0,False,0.0,0.0,0.0
6736_01,Mars,False,D/203/S,TRAPPIST-1e,33.0,False,1373.0,0.0,23.0,920.0,6.0,Frunk Erry,D,203,S,6736,1,Erry,9.0,True,2299.0,23.0,2322.0
6739_01,Earth,False,G/1097/S,TRAPPIST-1e,44.0,False,0.0,714.0,174.0,0.0,0.0,Ninaha Stantiagord,G,1097,S,6739,1,Stantiagord,7.0,True,0.0,888.0,888.0
6741_01,Earth,False,G/1098/S,TRAPPIST-1e,37.0,False,0.0,1190.0,4.0,455.0,71.0,Heald Reyersendry,G,1098,S,6741,2,Reyersendry,7.0,False,526.0,1194.0,1720.0
6741_02,Earth,False,F/1286/S,PSO J318.5-22,18.0,False,103.0,0.0,181.0,1611.0,22.0,Jeandy Reyersendry,F,1286,S,6741,2,Reyersendry,7.0,False,1736.0,181.0,1917.0
6742_01,Earth,False,F/1287/S,TRAPPIST-1e,33.0,False,1288.0,2.0,0.0,0.0,1.0,Elanie Talls,F,1287,S,6742,1,Talls,4.0,True,1289.0,2.0,1291.0
6744_01,Mars,False,F/1399/P,TRAPPIST-1e,21.0,False,1244.0,0.0,1119.0,0.0,3.0,Blakes Nan,F,1399,P,6744,5,Nan,8.0,False,1247.0,1119.0,2366.0
6744_02,Mars,False,F/1399/P,TRAPPIST-1e,38.0,False,1717.0,16.0,39.0,0.0,48.0,Ane Nan,F,1399,P,6744,5,Nan,8.0,False,1765.0,55.0,1820.0
6744_03,Mars,False,D/212/P,55 Cancri e,16.0,False,1337.0,0.0,2614.0,0.0,0.0,Crick Nan,D,212,P,6744,5,Nan,8.0,False,1337.0,2614.0,3951.0
6744_04,Mars,True,E/431/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Frus Nan,E,431,P,6744,5,Nan,8.0,False,0.0,0.0,0.0
6744_05,Mars,False,E/431/P,TRAPPIST-1e,41.0,False,1203.0,756.0,140.0,0.0,0.0,Row Nan,E,431,P,6744,5,Nan,8.0,False,1203.0,896.0,2099.0
6745_01,Earth,False,F/1400/P,PSO J318.5-22,28.0,False,545.0,0.0,501.0,0.0,0.0,Jimmyn Mcinton,F,1400,P,6745,1,Mcinton,9.0,True,545.0,501.0,1046.0
6746_01,Earth,True,G/1092/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Luison Mcinton,G,1092,P,6746,1,Mcinton,9.0,True,0.0,0.0,0.0
6747_01,Europa,True,C/215/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Duhrak Alaxed,C,215,P,6747,1,Alaxed,2.0,True,0.0,0.0,0.0
6748_01,Mars,True,F/1289/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Cank Scake,F,1289,S,6748,4,Scake,5.0,False,0.0,0.0,0.0
6748_02,Mars,False,F/1289/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Gra Scake,F,1289,S,6748,4,Scake,5.0,False,0.0,0.0,0.0
6748_03,Mars,False,F/1289/S,TRAPPIST-1e,25.0,False,1610.0,29.0,6.0,0.0,0.0,Gut Scake,F,1289,S,6748,4,Scake,5.0,False,1610.0,35.0,1645.0
6748_04,Mars,False,D/205/S,TRAPPIST-1e,34.0,False,470.0,0.0,172.92606760871263,45.0,539.0,Moss Scake,D,205,S,6748,4,Scake,5.0,False,1054.0,0.0,1054.0
6749_01,Earth,False,G/1093/P,TRAPPIST-1e,21.0,False,0.0,13.0,813.0,0.0,0.0,Luzel Barrelliver,G,1093,P,6749,1,Barrelliver,5.0,True,0.0,826.0,826.0
6750_01,Earth,False,G/1094/P,TRAPPIST-1e,29.0,False,0.0,95.0,424.0,1.0,364.0,Rona Goody,G,1094,P,6750,1,Goody,2.0,True,365.0,519.0,884.0
6751_01,Mars,True,F/1290/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Trisp Berle,F,1290,S,6751,2,Berle,9.0,False,0.0,0.0,0.0
6751_02,Mars,True,E/446/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Fal Berle,E,446,S,6751,2,Berle,9.0,False,0.0,0.0,0.0
6753_01,Europa,True,B/226/P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Stra Frablerly,B,226,P,6753,2,Frablerly,2.0,False,0.0,0.0,0.0
6753_02,Europa,False,B/226/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Aldibi Frablerly,B,226,P,6753,2,Frablerly,2.0,False,0.0,0.0,0.0
6754_01,Europa,False,C/250/S,TRAPPIST-1e,25.0,True,0.0,4209.0,0.0,2.0,896.0,Marin Gealably,C,250,S,6754,1,Gealably,3.0,True,898.0,4209.0,5107.0
6756_01,Earth,False,F/1402/P,TRAPPIST-1e,23.0,False,0.0,0.0,12.0,726.0,19.0,Winia Pittson,F,1402,P,6756,3,Pittson,7.0,False,745.0,12.0,757.0
6756_02,Earth,False,G/1095/P,PSO J318.5-22,46.0,False,0.0,0.0,743.0,4.0,6.0,Monah Pittson,G,1095,P,6756,3,Pittson,7.0,False,10.0,743.0,753.0
6756_03,Earth,False,G/1095/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Melvia Pittson,G,1095,P,6756,3,Pittson,7.0,False,0.0,0.0,0.0
6757_01,Mars,False,F/1292/S,TRAPPIST-1e,53.0,False,1964.0,0.0,635.0,0.0,0.0,Eaturs Dato,F,1292,S,6757,1,Dato,3.0,True,1964.0,635.0,2599.0
6758_01,Earth,False,F/1403/P,55 Cancri e,25.0,False,76.0,600.0,0.0,0.0,25.0,Sanney Gaineyerson,F,1403,P,6758,1,Gaineyerson,11.0,True,101.0,600.0,701.0
6760_01,Mars,False,F/1404/P,PSO J318.5-22,30.0,False,51.0,0.0,1373.0,0.0,5.0,Shex Pri,F,1404,P,6760,1,Pri,4.0,True,56.0,1373.0,1429.0
6761_01,Mars,True,F/1405/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Nute Curte,F,1405,P,6761,2,Curte,3.0,False,0.0,0.0,0.0
6761_02,Mars,False,E/432/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Neysma Horte,E,432,P,6761,2,Horte,7.0,False,0.0,0.0,0.0
6762_01,Earth,False,F/1293/S,55 Cancri e,54.0,False,0.0,704.0,0.0,0.0,0.0,Monard Jenkinnedy,F,1293,S,6762,1,Jenkinnedy,6.0,True,0.0,704.0,704.0
6763_01,Earth,False,G/1097/P,TRAPPIST-1e,20.0,False,0.0,97.0,725.0,26.0,104.0,Bonyam Berges,G,1097,P,6763,1,Berges,5.0,True,130.0,822.0,952.0
6764_01,Mars,False,F/1294/S,TRAPPIST-1e,32.0,False,2937.0,60.0,696.0,0.0,0.0,Single Rake,F,1294,S,6764,2,Rake,3.0,False,2937.0,756.0,3693.0
6764_02,Mars,False,F/1294/S,TRAPPIST-1e,31.0,False,76.0,0.0,2398.0,102.0,23.0,Supix Rake,F,1294,S,6764,2,Rake,3.0,False,201.0,2398.0,2599.0
6765_01,Mars,True,F/1295/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Lifes Fache,F,1295,S,6765,1,Fache,7.0,True,0.0,0.0,0.0
6766_01,Earth,False,G/1098/P,PSO J318.5-22,16.0,False,399.0,0.0,3.0,0.0,137.0,Viviay Nieldson,G,1098,P,6766,3,Nieldson,3.0,False,536.0,3.0,539.0
6766_02,Earth,True,G/1098/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Carita Warrishales,G,1098,P,6766,3,Warrishales,10.0,False,0.0,0.0,0.0
6766_03,Earth,True,G/1098/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Reneen Warrishales,G,1098,P,6766,3,Warrishales,10.0,False,0.0,0.0,0.0
6773_01,Earth,False,F/1407/P,TRAPPIST-1e,33.0,False,47.0,0.0,0.0,305.5862876776511,3047.0,Scotte Greeves,F,1407,P,6773,1,Greeves,8.0,True,3094.0,0.0,3094.0
6774_01,Earth,True,G/1100/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Jord Steinardson,G,1100,P,6774,3,Steinardson,8.0,False,0.0,0.0,0.0
6774_02,Earth,True,G/1100/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Donnie Steinardson,G,1100,P,6774,3,Steinardson,8.0,False,0.0,0.0,0.0
